"entity_ID" "nfix" "nfixno" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range"
"761" 11096 81 2 "Tirol, Austria" "Mainland" 11.498997 47.195063 12612.861525 0.839776987561909 0.909297687145427 2 0 "EUROPE" "Temperate Conifer Forests" NA NA 1898 1 2.68089 1152.62527 1.95956 59.20407 33.56375 21.73682 3058
"762" 11097 60 1 "Voralberg, Austria" "Mainland" 9.89264 47.243752 2597.822849 1 1 1 0 "EUROPE" "Temperate Conifer Forests" NA NA 1584 1 5.19118 1552.51601 2.9818 153.54074 36.97283 23.97755 2629
"763" 11098 98 2 "Südtirol" "Mainland" 11.416761 46.697332 7398.303744 1 1 1 0 "EUROPE" "Temperate Conifer Forests" NA NA 1892 10 3.08561 850.94865 1.27232 70.60679 33.06394 21.40972 3381
"764" 11099 57 1 "Lichtenstein" "Mainland" 9.553731 47.143832 160.692749 1 1 1 0 "EUROPE" "Temperate Conifer Forests" NA NA 1307 1 6.60699 1420.29779 10.12336 231.4779 50.66423 32.69708 1881
"765" 11101 58 3 "North-Korea" "Mainland" 127.162779 40.134347 122755.134217 0.997181846321894 0.99448884443562 230 0 "ASIA-TEMPERATE" "Temperate Broadleaf & Mixed Forests" NA NA 1864 NA 6.88948 1008.69493 0.22869 206.73306 31.08576 20.245 2502
"766" 11103 67 6 "Aguascalientes, Mexico" "Mainland" -102.383699 21.977582 5204.332872 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 964 NA 18.25398 549.77369 2.80228 253.5312 33.18089 21.27858 1227
"767" 11106 266 37 "Campeche, Mexico" "Mainland" -90.307098 18.828858 57489.484352 0.997747278646525 0.978481323949866 27 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2463 NA 25.77927 1249.96717 0.22939 16.37324 24.55872 16.09475 372
"768" 11107 633 78 "Chiapas, Mexico" "Mainland" -92.475392 16.490858 73635.606378 0.999596857899864 1 6 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 8455 NA 22.69098 2006.79113 0.27179 75.84483 34.57543 22.11241 3743
"769" 11108 338 45 "Chihuahua, Mexico" "Mainland" -106.454001 28.818238 239864.001044 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 4093 NA 17.13966 475.88798 0.20304 15.38759 17.17374 11.0183 2903
"770" 11109 208 28 "Coahuila, Mexico" "Mainland" -102.096767 27.285529 154462.435699 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 3075 NA 20.24685 346.30861 0.23467 22.47223 17.91753 11.67984 3394
"771" 11110 198 28 "Colima, Mexico" "Mainland" -103.921337 19.141042 5585.827265 0.999980524639442 1 2 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 2011 NA 24.08329 958.03632 1.11106 142.30392 46.83112 30.05151 3964
"772" 11111 129 15 "Distrito Federal, Mexico" "Mainland" -99.087942 19.238319 1601.514262 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 2086 NA 14.45091 1000.32034 137.60768 5215.64224 50.09798 31.43586 1523
"773" 11112 336 41 "Durango, Mexico" "Mainland" -104.985677 24.901677 124116.97293 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 3894 NA 17.23909 644.78502 0.11946 11.43341 19.8039 12.53249 3116
"774" 11113 424 44 "Estado de México, Mexico" "Mainland" -101.037028 20.898078 30840.216253 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 4950 NA 17.9505 598.61558 1.32175 206.4626 33.60176 21.46787 2438
"775" 11114 181 21 "Guanajuato, Mexico" "Mainland" -99.878151 17.665649 64963.852028 0.999976530147884 1 4 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 2664 NA 22.6179 1185.31992 0.29329 58.3454 33.61064 21.21145 3448
"776" 11115 597 72 "Guerrero, Mexico" "Mainland" -98.857575 20.483699 22437.595152 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 5737 NA 17.07822 906.59393 0.69973 150.20286 36.56801 23.17141 3186
"777" 11116 262 38 "Hidalgo, Mexico" "Mainland" -103.627348 20.557749 76134.750248 0.999978886684533 1 9 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 3799 NA 19.94535 908.80101 0.94426 112.98192 34.96816 22.07279 3983
"778" 11117 533 64 "Jalisco, Mexico" "Mainland" -99.627222 19.340714 23190.918733 0.999929892471328 0.998678627624749 2 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 5958 NA 15.73241 937.01988 5.36275 783.07571 38.73768 24.10051 4820
"779" 11118 471 57 "Michoacán, Mexico" "Mainland" -101.884522 19.19943 59167.917752 0.999997691468532 0.92897989914517 4 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 5191 NA 20.66006 934.62699 0.42548 83.06009 34.70341 21.85977 3691
"780" 11119 218 26 "Morelos, Mexico" "Mainland" -99.006737 18.732491 5078.651219 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 2625 NA 21.95319 922.86925 3.08732 397.02628 42.96278 27.48994 3041
"781" 11120 381 43 "Nayarit, Mexico" "Mainland" -104.856423 21.781541 27403.54927 0.985548280695393 0.814059035504007 14 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 3294 NA 22.40042 1188.09252 0.24095 43.83481 30.30158 19.31682 2659
"782" 11121 241 29 "Nuevo León, Mexico" "Mainland" -99.997294 25.580091 65010.25023 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 3414 NA 20.88987 545.00565 1.26148 90.81968 20.41891 13.24807 3512
"783" 11122 860 104 "Oaxaca, Mexico" "Mainland" -96.437834 16.95564 90841.692147 0.999819319966283 1 31 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 9248 NA 21.08158 1407.80071 0.20252 46.76687 31.76105 20.06146 3624
"784" 11123 479 60 "Puebla, Mexico" "Mainland" -97.816183 19.037532 33661.180971 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 5615 NA 18.27819 1059.99555 1.2848 200.57349 34.70067 21.95994 5390
"785" 11124 238 30 "Querétaro, Mexico" "Mainland" -99.877928 20.840944 11520.333364 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 3824 NA 17.26206 636.91344 1.82517 186.63204 32.8036 20.78005 2742
"786" 11125 200 34 "Quintana Roo, Mexico" "Mainland" -88.117271 19.671298 43693.281909 0.986649713925933 0.993511298334195 67 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2233 NA 25.68703 1240.3455 0.41239 36.93961 19.70828 12.97921 203
"787" 11126 478 62 "San Luis Potosí, Mexico" "Mainland" -100.451545 22.605895 62926.645396 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 6013 NA 19.27025 609.38866 0.34829 44.47594 26.92593 17.37234 3038
"788" 11127 357 44 "Sinaloa, Mexico" "Mainland" -107.492663 24.992551 53453.697775 0.994196363359074 1 79 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 3275 NA 23.16608 783.28886 0.40367 56.36337 30.23995 19.4731 2666
"789" 11129 276 37 "Tabasco, Mexico" "Mainland" -92.618811 17.932192 23804.008616 0.998985548132268 1 11 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 2675 NA 26.24898 2108.49307 0.64695 109.7067 40.07193 25.97631 1085
"790" 11130 333 44 "Tamaulipas, Mexico" "Mainland" -98.672341 24.302169 78835.651796 0.996953310278686 1 283 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 4068 NA 22.99072 727.9447 0.46484 47.19331 25.62151 16.57674 3201
"791" 11131 49 4 "Tlaxcala, Mexico" "Mainland" -98.083141 19.451851 4162.750403 1 1 1 0 "NORTHERN AMERICA" "Tropical & Subtropical Coniferous Forests" NA NA 970 NA 13.39601 715.7562 1.54091 268.471 40.89812 25.11624 2015
"792" 11132 610 76 "Veracruz, Mexico" "Mainland" -96.378678 19.353653 68958.088358 0.993735401498411 1 37 0 "NORTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 8064 NA 24.20923 1744.64801 0.72264 119.22714 40.11248 25.96741 4023
"793" 11133 206 31 "Yucatán, Mexico" "Mainland" -88.925632 20.780307 37990.874657 0.999766934557839 0.725766742252332 16 0 "NORTHERN AMERICA" "Tropical & Subtropical Dry Broadleaf Forests" NA NA 2195 NA 25.99202 1046.42696 0.43453 57.08275 29.40418 19.15809 188
"794" 11134 210 29 "Zacatecas, Mexico" "Mainland" -102.708861 23.266592 75801.704518 1 1 1 0 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" NA NA 2398 NA 17.90198 463.15824 0.1173 22.19769 22.16887 14.2641 2187
"795" 11267 5 1 "Goljak, Adria" "Island" 17.457481 42.953955 0.073637 1 1 1 0.904 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 68 1 16.1 1046.5 0 18.6148 NA NA 0
"796" 11270 25 2 "Kakan, Adria" "Island" 15.667852 43.690957 3.432267 1 1 1 6.064 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 199 NA 15.78235 877.29412 0 114.85433 NA 14.66667 28
"797" 11271 10 1 "Mali Borovnjak, Adria" "Island" 15.669669 43.698731 0.097338 1 1 1 7.081 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 72 NA 15.8 850 0 114.85433 NA NA 2
"798" 11272 6 1 "Veliki Borovnjak, Adria" "Island" 15.662672 43.70149 0.236716 1 1 1 6.615 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 63 NA 15.8 862.5 0 114.85433 NA NA 7
"799" 11278 9 1 "Prinjak, Adria" "Island" 15.7245 43.751947 0.023465 1 1 1 0.701 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 69 NA 15.7 844 0 75.55735 39 NA 0
"800" 11282 13 1 "Velika Jarta, Adria" "Island" 15.543058 43.857323 1.28502 1 1 1 0.695 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 111 0 15.6 864.75 0.06855 82.38022 NA 20 29
"801" 11283 10 1 "Jartica, Adria" "Island" 15.56033 43.853292 0.381143 1 1 1 0.332 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 83 0 15.6 858.5 0.37823 82.38022 NA 22 6
"802" 11289 18 1 "Prisnak, Adria" "Island" 15.560475 43.826381 0.06758 1 1 1 0.169 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 168 3 15.7 849 0 82.38022 NA NA 2
"803" 11291 17 1 "Zminak, Adria" "Island" 15.57809 43.840419 0.241936 1 1 1 0.355 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 121 2 15.625 846.5 0.60174 82.38022 NA NA 3
"804" 11292 29 1 "Tegina, Adria" "Island" 15.588486 43.835355 0.095844 1 1 1 0.337 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 179 2 15.6 837 1.34991 82.38022 NA NA 0
"805" 11293 35 1 "Veliki Vinik, Adria" "Island" 15.581311 43.834448 0.198255 1 1 1 0.177 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 218 6 15.6 851.66667 1.20348 82.38022 NA NA 6
"806" 11294 29 1 "Mali Vinik, Adria" "Island" 15.584931 43.830875 0.069346 1 1 1 0.256 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 194 0 15.7 859 0 82.38022 NA NA 0
"807" 11296 6 1 "Skojic u Kosirini, Adria" "Island" 15.610311 43.789348 0.01809 1 1 1 0.239 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 60 0 15.7 868 0 62.8988 NA 21 0
"808" 11300 11 1 "Mimonak, Adria" "Island" 15.682066 43.778011 0.024886 1 1 1 0.1 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 97 0 15.7 813 0 62.8988 NA NA 0
"809" 11303 24 1 "Maslinak, Adria" "Island" 15.680561 43.768408 0.048822 1 1 1 0.595 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 125 0 15.7 808 0 62.8988 NA NA 0
"810" 11310 8 1 "Duzac, Adria" "Island" 15.617243 43.723367 0.079603 1 1 1 5.148 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 73 0 15.8 866 0 62.8988 NA NA 0
"811" 11314 61 1 "Zirje, Adria" "Island" 15.660516 43.651729 15.324331 1 1 1 10.346 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 419 13 15.80408 906.87755 0.00676 114.85433 NA 14.15385 65
"812" 11316 9 1 "Gusteranski, Adria" "Island" 15.713694 43.645502 0.024693 1 1 1 11.877 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 62 0 15.9 898 0 114.85433 NA NA 0
"813" 11317 4 1 "Hrbosnjak, Adria" "Island" 15.738348 43.645932 0.020725 1 1 1 11.544 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 44 0 NA NA 0 114.85433 NA NA 0
"814" 11320 9 1 "Skrvada, Adria" "Island" 15.680415 43.626482 0.062577 1 1 1 14.708 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 65 1 16 855.5 0 114.85433 NA NA 0
"815" 11321 4 1 "Mikavica, Adria" "Island" 15.614959 43.678883 0.008116 1 1 1 9.922 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 33 1 15.9 875 0 114.85433 NA NA 0
"816" 11328 2 1 "Raparaznjak, Adria" "Island" 15.586616 43.681615 0.034164 1 1 1 10.448 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 37 1 15.9 841 0 114.85433 NA NA 0
"817" 11331 7 1 "Samograd, Adria" "Island" 15.557185 43.687947 0.062351 1 1 1 10.847 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 69 1 15.9 857 0 5.00606 NA NA 1
"818" 11332 11 1 "Babuljaš, Adria" "Island" 15.498952 43.904635 0.008053 1 1 1 0.178 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 90 NA 15.6 861 0.71379 72.27541 NA NA 0
"819" 11333 27 1 "Veliki Školj, Adria" "Island" 15.503201 43.902465 0.055181 1 1 1 0.221 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 152 NA 15.6 862 0 72.27541 34 NA 0
"820" 11335 15 1 "Žavinac Mali, Adria" "Island" 15.519099 43.893743 0.012147 1 1 1 0.569 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 102 NA 15.6 850 0 72.27541 50 NA 0
"821" 11340 15 1 "Gira, Adria" "Island" 15.501637 43.827708 0.056048 1 1 1 4.898 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 121 NA 15.7 882 0 72.27541 NA NA 0
"822" 11343 7 1 "Kozina, Adria" "Island" 15.486622 43.868346 0.059573 1 1 1 3.72 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 97 NA 15.7 876 0 72.27541 NA NA 0
"823" 11349 13 1 "Artina, Adria" "Island" 15.50249 43.86325 0.030641 1 1 1 3.089 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" NA NA 84 NA 15.7 901 0.22583 72.27541 NA NA 0
"824" 11353 10 2 "Naqelelevu, Ringgold Islands, Fiji" "Island" -179.161006 -16.089894 1.459547 1 1 1 3064.853 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 89 42 26.3 2350 0 4.09964 NA NA 0
"825" 11354 4 1 "Tauraria, Ringgold Islands, Fiji" "Island" -179.167575 -16.083741 0.035035 1 1 1 3065.131 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 42 2 26.3 2349 0 4.09964 NA NA 0
"826" 11356 1 1 "Vetau'ua, Ringgold Islands, Fiji" "Island" -179.408384 -15.952392 0.416246 1 1 1 3047.605 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 26 0 NA NA 0 6.77889 NA NA 0
"827" 11357 4 1 "Nukubasaga, Ringgold Islands, Fiji" "Island" -179.252118 -16.302487 0.214993 1 1 1 3046.394 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" NA NA 33 2 NA NA 0 4.09964 NA NA 0
"828" 11394 204 14 "Central Kimberley, Australia" "Mainland" 126.531027 -17.331672 82967.79064 1 1 1 0 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1236 91 27.24324 688.79589 0.00259 0.0409 2.2067 1.48126 944
"829" 11395 282 26 "Geraldton Sandplains, Australia" "Mainland" 114.85667 -28.329416 39868.874486 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 2581 283 20.66572 379.8892 0.0713 1.34418 15.31091 10.00201 349
"830" 11396 224 18 "Northern Kimberley, Australia" "Mainland" 126.263005 -15.431446 85519.102231 1 1 1 0 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1655 124 26.68077 1077.4531 0.00044 0.01161 3.26095 2.2051 771
"831" 11397 147 9 "Ord Victoria Plain, Australia" "Mainland" 127.540234 -18.355172 45849.519055 1 1 1 0 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 882 72 27.55433 530.68318 0.01319 0.01562 2.03227 1.35326 503
"832" 11398 210 17 "Pilbara (IBRA), Australia" "Mainland" 118.519114 -21.914905 174784.20575 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 1370 112 25.94914 324.38833 0.05082 0.35744 7.87118 5.24256 1162
"833" 11399 150 10 "Victoria Bonaparte, Australia" "Mainland" 128.485977 -15.853811 19108.165312 1 1 1 0 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1095 177 28.17056 785.10133 0.02446 0.42015 8.26452 5.49176 618
"834" 11400 529 48 "Avon Wheatbelt, Australia" "Mainland" 117.3328 -31.125598 94721.961175 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 3626 467 18.48934 354.60552 0.02333 0.59401 19.92934 12.99881 378
"835" 11401 364 30 "Esperance Plains, Australia" "Mainland" 121.128307 -33.681959 40870.277135 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 2923 296 16.5145 454.0846 0.01408 0.45148 13.55736 8.94226 923
"836" 11402 365 29 "Jarrah Forest, Australia" "Mainland" 116.527607 -33.343895 46798.876701 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 3140 639 16.13706 749.0094 0.44466 12.15854 21.07914 13.80459 533
"837" 11403 404 38 "Mallee, Australia" "Mainland" 120.285421 -32.966903 68346.886084 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 2773 223 16.65094 360.16611 0.00314 0.1097 11.76299 7.72032 359
"838" 11404 246 17 "Swan Coastal Plain, Australia" "Mainland" 115.666254 -31.178893 12741.236956 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 2398 780 18.92949 663.04933 3.64772 128.02607 25.1741 16.47611 380
"839" 11405 148 9 "Warren, Australia" "Mainland" 116.254921 -34.546023 10837.301837 0.994148168063061 0.981325016702375 2 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 1536 400 15.70124 1069.15954 0.03947 1.66192 15.48639 10.26145 370
"840" 11406 302 29 "Coolgardie, Australia" "Mainland" 121.411467 -31.287206 136326.561003 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 2145 189 18.50219 271.20957 0.03992 0.30769 6.37355 4.22677 514
"841" 11407 216 20 "Murchison, Australia" "Mainland" 119.514712 -27.743307 273403.345845 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 1757 115 22.04366 234.41095 0.01765 0.0253 6.45782 4.29709 435
"842" 11408 174 16 "Yalgoo, Australia" "Mainland" 116.500577 -28.364547 39268.096091 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 1516 101 21.42018 263.53648 0.00741 0.01996 6.51197 4.33261 517
"843" 11409 97 10 "Great Victoria Desert, Australia" "Mainland" 125.551248 -28.045882 214933.931882 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 835 9 20.85896 232.24172 0.00012 0.00306 1.89923 1.26615 464
"844" 11410 90 8 "Central Ranges, Australia" "Mainland" 128.008796 -25.241561 50796.213026 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 647 19 22.76205 264.26952 0.00061 0.02891 2.9957 1.99713 564
"845" 11411 147 12 "Carnarvon, Australia" "Mainland" 114.578327 -24.277364 81617.597097 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 1248 114 24.37563 243.53016 0.01297 0.12563 8.39705 5.59817 372
"846" 11412 77 6 "Gibson Desert, Australia" "Mainland" 125.955483 -24.41809 153439.418469 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 577 5 24.71031 266.48135 0 0.00114 1.1105 0.74033 272
"847" 11413 168 11 "Dampierland, Australia" "Mainland" 123.331854 -18.160818 77064.73557 1 1 1 0 "AUSTRALASIA" "Tropical & Subtropical Grasslands, Savannas & Shrublands" NA NA 1196 160 27.86427 614.92012 0.01765 0.32527 6.85555 4.59395 312
"848" 11414 171 15 "Gascoyne, Australia" "Mainland" 118.744258 -24.710071 181367.14814 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 1201 45 24.55727 243.27974 0.00287 0.01052 5.02416 3.34861 904
"849" 11415 123 11 "Little Sandy Desert, Australia" "Mainland" 122.299418 -23.999622 108864.313701 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 858 19 25.47229 260.47817 9e-05 0.0062 1.29827 0.86552 518
"850" 11416 74 5 "Tanami, Australia" "Mainland" 128.282017 -19.879275 30950.169565 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 361 12 26.53666 442.95768 0.00427 0.03059 0 0 368
"851" 11417 132 10 "Great Sandy Desert, Australia" "Mainland" 124.77639 -20.985791 304930.232195 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 759 19 26.59487 376.44419 0.00433 0.00682 1.14679 0.76382 514
"852" 11418 24 2 "Hampton, Australia" "Mainland" 127.440823 -31.940286 12247.763788 1 1 1 0 "AUSTRALASIA" "Mediterranean Forests, Woodlands & Scrub" NA NA 260 51 17.9758 280.20436 0 0.00449 9.20795 6.15258 132
"853" 11419 46 4 "Nullarbor, Australia" "Mainland" 126.515289 -30.604622 134731.162138 1 1 1 0 "AUSTRALASIA" "Deserts & Xeric Shrublands" NA NA 421 60 19.03072 202.45562 0.00025 0.00513 5.172 3.4405 221
"854" 11420 246 16 "North Coast, Australia" "Mainland" 152.444633 -30.573727 54762.11125 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 2667 880 17.54922 1202.43704 0.53716 22.66634 21.92121 14.35868 1342
"855" 11421 199 10 "Central Coast, Australia" "Mainland" 150.79668 -33.679673 17415.516069 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 2158 1007 16.27911 1005.30898 5.79929 300.91939 34.30414 22.29301 884
"856" 11422 159 8 "South Coast, Australia" "Mainland" 149.957496 -36.196457 11856.712211 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1720 483 15.19523 963.78798 0.22774 13.52908 24.53152 15.99371 1167
"857" 11423 175 11 "Northern Tablelands, Australia" "Mainland" 151.578392 -30.459348 30464.557439 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1816 474 13.52022 895.61215 0.0543 2.0078 14.99524 9.88087 1310
"858" 11424 209 12 "Central Tablelands, Australia" "Mainland" 149.792882 -33.679771 22261.492206 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1895 611 12.72077 838.26206 0.31817 9.08534 21.21141 13.89692 1226
"859" 11425 176 10 "Southern Tablelands, Australia" "Mainland" 149.059464 -35.72627 39130.109556 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1892 591 11.40417 812.77051 0.09749 3.5692 16.94765 11.11271 2020
"860" 11426 186 13 "North Western Slopes, Australia" "Mainland" 150.308546 -30.617345 45127.418087 1 1 1 0 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" NA NA 1535 574 17.01305 687.6164 0.07142 2.53711 14.3367 9.13313 1005
